univeristy_name,course_type,univeristy_code,course,key,course_code
University of Derby,3FT Hon BA,D39,Outdoor Recreation and Adventure Tourism,D39-NN2W,NN2W
University of Derby,3FT Hon BA,D39,Outdoor Recreation and Countryside Management,D39-ND24,ND24
University of Derby,3FT Hon BA,D39,Photography,D39-W650,W650
University of Derby,1FT FYr FYr,D39,Photography (Year 0),D39-W644,W644
University of Derby,3FT Hon BA,D39,Pop Culture & Media and Pop Music (Production),D39-PWH3,PWH3
University of Derby,3FT Hon BA,D39,Popular Culture & Media and English,D39-PQH3,PQH3
University of Derby,3FT Hon BA,D39,Popular Culture & Media and Film & Tele Studies,D39-P390,P390
University of Derby,3FT Hon BA,D39,Popular Culture & Media and Geography,D39-PL37,PL37
University of Derby,3FT Hon BA,D39,Popular Culture & Media and History,D39-PV3C,PV3C
University of Derby,3FT Hon BA,D39,Popular Culture & Media and Law,D39-PM31,PM31
University of Derby,3FT Hon BA,D39,Popular Culture & Media and Marketing,D39-PN35,PN35
University of Derby,3FT Hon BA,D39,Popular Culture & Media and Psychology,D39-PC38,PC38
University of Derby,3FT Hon BA,D39,Popular Culture & Media and Sociology,D39-PL33,PL33
University of Derby,3FT Hon BA,D39,Popular Culture & Media and Theatre Arts,D39-PW34,PW34
University of Derby,3FT Hon BA,D39,Popular Music (Production) and Sociology,D39-LW33,LW33
University of Derby,3FT Hon BA,D39,Popular Music (Production) and Theatre Arts,D39-WW34,WW34
University of Derby,3FT Hon BA,D39,Popular Music Production and Creative Writing,D39-JW98,JW98
University of Derby,3FT Hon BA,D39,Popular Music Production and Sport & Exercise St,D39-WC36,WC36
University of Derby,3FT Hon BA,D39,Popular Music with Music Technology,D39-W340,W340
University of Derby,1FT FYr FYr,D39,Popular Music with Music Technology Foundation,D39-W3J9,W3J9
University of Derby,3FT Hon BA,D39,Product Design,D39-W241,W241
University of Derby,3FT Hon BSc,D39,Product Design,D39-W242,W242
University of Derby,1FT FYr FYr,D39,Product Design (Year 0),D39-W240,W240
University of Derby,2FT Fdg FdA,D39,Professional Culinary Arts,D39-D600,D600
University of Derby,1FT Hon BA,D39,Professional Culinary Arts (top-up),D39-D640,D640
University of Derby,3FT Hon BA,D39,Property Development and Architectural Design,D39-KK21,KK21
University of Derby,3FT Hon BA,D39,Property Development and Business Management,D39-KN2G,KN2G
University of Derby,3FT Hon BA/BSc,D39,Property Development and Geography,D39-KF48,KF48
University of Derby,3FT Hon BA/BSc,D39,Property Development and Geology,D39-KF26,KF26
University of Derby,3FT Hon BA,D39,Property Development and HR Management,D39-KN26,KN26
University of Derby,3FT Hon BA,D39,Property Development and Law,D39-KM2C,KM2C
University of Derby,3FT Hon BA,D39,Property Development and Marketing,D39-KN25,KN25
University of Derby,3FT Hon BA,D39,Property Development and Popular Music Prodn,D39-KW23,KW23
University of Derby,3FT Hon BA/BSc,D39,Property Development and Third World Development,D39-KK24,KK24
University of Derby,3FT Hon BSc,D39,Psychology,D39-C800,C800
University of Derby,3FT Hon BSc,D39,Psychology and Environmental Hazards,D39-CF87,CF87
University of Derby,3FT Hon BSc,D39,Psychology and Popular Music (Production),D39-CW83,CW83
University of Derby,3FT Hon BA/BSc,D39,Psychology and Property Development,D39-CK82,CK82
University of Derby,3FT Hon BA,D39,Psychology and Sociology,D39-CL8H,CL8H
University of Derby,3FT Hon BA/BSc,D39,Psychology and Theatre Arts,D39-CW8K,CW8K
University of Derby,3FT Hon BA,D39,Sociology,D39-L300,L300
University of Derby,1FT FYr FYr,D39,"Sound, Light & Live Event Technology Foundation",D39-HJ3X,HJ3X
University of Derby,3FT Hon BSc,D39,"Sound, Light and Live Event Technology",D39-HJ39,HJ39
University of Derby,2FT Fdg FdA,D39,Spa,D39-B392,B392
University of Derby,3FT Hon BSc,D39,Sport & Exercise Science,D39-C603,C603
University of Derby,3FT Hon BSc,D39,Sport & Exercise St and Popular Culture & Media,D39-CP6J,CP6J
University of Derby,3FT Hon BA,D39,Sport & Exercise Studies,D39-C600,C600
University of Derby,3FT Hon BSc,D39,Sport & Exercise Studies and Biology,D39-CC61,CC61
University of Derby,3FT Hon BSc,D39,Sport & Exercise Studies and Business Management,D39-CN6F,CN6F
University of Derby,3FT Hon BA,D39,Sport & Exercise Studies and Education Studies,D39-CX63,CX63
University of Derby,3FT Hon BA,D39,Sport & Exercise Studies and English,D39-CQ63,CQ63
University of Derby,3FT Hon BA,D39,Sport & Exercise Studies and Geology,D39-CF66,CF66
University of Derby,3FT Hon BA,D39,Sport & Exercise Studies and Human Resource Mgt,D39-CN66,CN66
University of Derby,3FT Hon BA,D39,Sport & Exercise Studies and Law,D39-CM61,CM61
University of Derby,3FT Hon BA,D39,Sport & Exercise Studies and Marketing,D39-CN6N,CN6N
University of Derby,3FT Hon BSc,D39,Sport & Exercise Studies and Mathematics,D39-CG61,CG61
University of Derby,3FT Hon BA,D39,Sport & Exercise Studies and Psychology,D39-CC68,CC68
University of Derby,3FT Hon BA/BSc,D39,Sport & Exercise Studies and Third World Devt,D39-CL6X,CL6X
University of Derby,3FT Hon BA/BSc,D39,Sport & Exercise Studies and Zoology,D39-CC6H,CC6H
University of Derby,2FT Fdg FdA,D39,Sports Coaching,D39-CX61,CX61
University of Derby,3FT Hon BA/BSc,D39,Sports Coaching and Sports Development,D39-CX6C,CX6C
University of Derby,3FT Hon BA/BSc,D39,Sports Coaching and Sports Massage Therapies,D39-XC16,XC16
University of Derby,3FT Hon BA/BSc,D39,Sports Coaching and Sports Psychology,D39-CC6W,CC6W
University of Derby,3FT Hon BA/BSc,D39,Sports Development and Sports Psychology,D39-CCPW,CCPW
University of Derby,3FT Hon BA/BSc,D39,Sports Massage & Ex Therapies and Sports Coachin,D39-CC69,CC69
University of Derby,3FT Hon BA,D39,Sports Massage & Ex Therapy and Sports Devt,D39-C611,C611
University of Derby,3FT Hon BA/BSc,D39,Sports Massage & Ex Therapy and Sports Psy,D39-CCQ8,CCQ8
University of Derby,3FT Hon BA,D39,Textile Design,D39-W230,W230
University of Derby,1FT FYr Fyr,D39,Textile Design (Year 0),D39-W231,W231
University of Derby,3FT Hon BA,D39,Theatre Arts,D39-W440,W440
University of Derby,3FT Hon BA/BSc,D39,Third World Development and American Studies,D39-LT97,LT97
University of Derby,3FT Hon BA/BSc,D39,Third World Development and Broadcast Media,D39-LP9H,LP9H
University of Derby,3FT Hon BA/BSc,D39,Third World Development and Criminology,D39-LM99,LM99
University of Derby,3FT Hon BSc,D39,Third World Development and Geography,D39-LF98,LF98
University of Derby,3FT Hon BA/BSc,D39,Third World Development and History,D39-LV91,LV91
University of Derby,3FT Hon BA/BSc,D39,Third World Development and Marketing,D39-LN95,LN95
University of Derby,3FT Hon BSc,D39,Third World Development and Psychology,D39-LC98,LC98
University of Derby,3FT Hon BA/BSc,D39,Third World Development and Sociology,D39-LL93,LL93
University of Derby,3FT Hon BA/BSc,D39,Third World Devt and Popular Culture & Media,D39-LP93,LP93
University of Derby,3FT Hon BA,D39,Travel & Tourism and Countryside Management,D39-ND84,ND84
University of Derby,3FT Hon BA,D39,Travel & Tourism and Events Management,D39-N892,N892
University of Derby,3FT Hon BA,D39,Travel & Tourism Management,D39-N801,N801
University of Derby,3FT Hon BA,D39,Visual Communication (Animation),D39-W615,W615
University of Derby,4FT Hon MDes,D39,Visual Communication (Animation),D39-W618,W618
University of Derby,1FT FYr BA,D39,Visual Communication (Animation) (Year 0),D39-WW26,WW26
Doncaster College,2FT Fdg FdA,D52,Animation and Games Art,D52-W6G4,W6G4
Doncaster College,3FT Hon BA,D52,Applied Social Science,D52-L510,L510
Doncaster College,2FT HND,D52,Building Services Engineering,D52-042K,042K
Doncaster College,3FT Hon BA,D52,Business Management,D52-N100,N100
Doncaster College,2FT HND,D52,Construction,D52-022K,022K
Doncaster College,3FT Hon BA,D52,Contemporary Performance Practice,D52-W441,W441
Doncaster College,3FT Hon BA,D52,Creative Music Technology,D52-W391,W391
Doncaster College,3FT Hon BA,D52,Criminal Justice,D52-ML13,ML13
Doncaster College,3FT Hon BA,D52,Dance Practice,D52-W500,W500
Doncaster College,3FT Hon BA,D52,Early Childhood Studies,D52-X310,X310
Doncaster College,1FT Hon BA,D52,Early Childhood Studies (top-up),D52-X311,X311
Doncaster College,2FT HND,D52,Electronic Engineering and Computing Technology,D52-026H,026H
Doncaster College,3FT Hon BA,D52,English,D52-Q301,Q301
Doncaster College,3FT Hon BA,D52,Fashion and Textiles Design,D52-W292,W292
Doncaster College,3FT Hon BA,D52,Fine Art & Crafts,D52-WW17,WW17
Doncaster College,3FT Hon BA,D52,Graphic Design,D52-W291,W291
Doncaster College,1FT Hon BA,D52,Illustration & Animation (top-up),D52-WW26,WW26
Doncaster College,1FT Hon BSc,D52,Integrated Technology (top-up),D52-J901,J901
Doncaster College,2FT HND,D52,Mechanical Engineering and Production,D52-003H,003H
Doncaster College,3FT Hon BA,D52,Moving Image Production,D52-W610,W610
Doncaster College,1FT Hon BA,D52,Performing Arts Dance Pathway (top-up),D52-W590,W590
Doncaster College,1FT Hon BA,D52,Performing Arts: Theatre Pathway (top-up),D52-W400,W400
Doncaster College,1FT Hon BSc,D52,"Sport, Exercise and Health  Sciences (Top Up)",D52-C600,C600
Doncaster College,2FT Fdg FdSc,D52,"Sport, Exercise and Health Sciences",D52-C601,C601
Duchy College,2FT Fdg FdSc,D55,Adventure Sports Coaching,D55-CN68,CN68
Duchy College,2FT Fdg FdSc,D55,Agriculture,D55-D401,D401
Duchy College,2FT Fdg FdSc,D55,Animal Health,D55-D328,D328
Duchy College,2FT Fdg FdSc,D55,Conservation & Countryside Management,D55-DN4F,DN4F
Duchy College,2FT Fdg FdSc,D55,Equine Behaviour and Training,D55-D426,D426
Duchy College,2FT Fdg FdSc,D55,Equine Sports Performance & Coaching,D55-DX41,DX41
Duchy College,1FT Hon BSc,D55,Equitation (Top Up),D55-D427,D427
Duchy College,2FT Fdg FdSc,D55,Food Studies,D55-D690,D690
Duchy College,2FT Fdg FdSc,D55,Golf Management,D55-N880,N880
Duchy College,2FT Fdg FdSc,D55,Golf Operations Management,D55-N228,N228
Duchy College,2FT Fdg FdSc,D55,Horticultural Therapy,D55-DB43,DB43
Duchy College,2FT Fdg FdSc,D55,Horticulture,D55-D403,D403
Duchy College,1FT Hon BSc,D55,Horticulture (Top-up),D55-D402,D402
Duchy College,2FT Fdg FdSc,D55,Police Studies,D55-L435,L435
Duchy College,2FT Fdg FdSc,D55,Rescue and Emergency Management,D55-N290,N290
Duchy College,2FT Fdg FdSc,D55,River Conservation Management,D55-D447,D447
Duchy College,2FT Fdg FdSc,D55,Rural Business Management,D55-N291,N291
Duchy College,1FT Cer CertHE,D55,Rural Business Management,D55-N292,N292
Duchy College,1FT Hon BSc,D55,Rural Business Management (Top Up),D55-DN4G,DN4G
Duchy College,2FT Fdg FdSc,D55,Rural Environmental Management,D55-D453,D453
Duchy College,2FT Fdg FdSc,D55,Rural Tourism,D55-DN48,DN48
Duchy College,2FT Fdg FdSc,D55,Sports Development & Coaching,D55-CX61,CX61
Duchy College,2FT Fdg FdSc,D55,Tournament Golf,D55-NC26,NC26
Duchy College,2FT Fdg FdSc,D55,Veterinary Nursing,D55-D311,D311
Dudley College of Technology,2FT HND,D58,Business,D58-002N,002N
Dudley College of Technology,2FT HND,D58,Business and Finance,D58-092N,092N
Dudley College of Technology,2FT HND,D58,Business and Human Resources,D58-62NN,62NN
Dudley College of Technology,2FT HND,D58,Business and Law,D58-11MN,11MN
Dudley College of Technology,2FT HND,D58,Business and Marketing,D58-52NN,52NN
Dudley College of Technology,2FT HND,D58,Business Management,D58-102N,102N
Dudley College of Technology,2FT HND,D58,Computing,D58-004G,004G
Dudley College of Technology,2FT HND,D58,Design (Fashion and Textiles),D58-022W,022W
Dudley College of Technology,2FT HND,D58,Public Services,D58-034L,034L
University of Dundee,3FT Ord BAcc,D65,Accountancy,D65-N410,N410
University of Dundee,4FT Hon BAcc,D65,Accountancy - (Management and Information Systems),D65-N400,N400
University of Dundee,4FT Hon BSc,D65,Accountancy and Applied Computing,D65-GN44,GN44
University of Dundee,4FT Hon BSc,D65,Accountancy and Mathematics,D65-GN14,GN14
University of Dundee,3FT Ord BSc,D65,Adult Nursing,D65-B740,B740
University of Dundee,2FT Deg BSc,D65,Adult Nursing (Conversion Course),D65-B743,B743
University of Dundee,4FT Hon MA,D65,American Studies & Business Economics with Mktg,D65-TLN0,TLN0
University of Dundee,4FT Hon MA,D65,American Studies and English,D65-QT37,QT37
University of Dundee,4FT Hon MA,D65,American Studies and Geography,D65-LT77,LT77
University of Dundee,4FT Hon MA,D65,American Studies and History,D65-TV71,TV71
University of Dundee,4FT Hon MA,D65,American Studies and International Relations,D65-LT2R,LT2R
University of Dundee,4FT Hon MA,D65,American Studies and Philosophy,D65-TV75,TV75
University of Dundee,4FT Hon MA,D65,American Studies and Politics,D65-LT27,LT27
University of Dundee,4FT Hon MA,D65,American Studies and Psychology,D65-CT87,CT87
University of Dundee,4FT Hon BSc,D65,Anatomical and Physiological Sciences,D65-B120,B120
University of Dundee,4FT Hon BSc,D65,Anatomical Sciences,D65-B110,B110
University of Dundee,3FT Hon BDes,D65,Animation,D65-W280,W280
University of Dundee,4FT Hon BSc,D65,Applied Computing,D65-G410,G410
University of Dundee,3FT Ord BSc,D65,Applied Computing,D65-G411,G411
University of Dundee,4FT Hon BSc,D65,Applied Computing and Economics,D65-GL41,GL41
University of Dundee,4FT Hon BSc,D65,Applied Computing and Financial Economics,D65-GLK1,GLK1
University of Dundee,4FT Hon BSc,D65,Applied Physics,D65-F310,F310
University of Dundee,5SW Hon MArch,D65,Architecture,D65-K100,K100
University of Dundee,5FT Hon MArch,D65,Architecture Studies,D65-K103,K103
University of Dundee,4FT Hon BA/BDes,D65,Art and Design (General Foundation),D65-WW12,WW12
University of Dundee,3FT Hon BA,D65,"Art, Philosophy, Contemporary Practices",D65-WV15,WV15
University of Dundee,3FT Ord MA,D65,Arts and Social Sciences,D65-VWL0,VWL0
University of Dundee,4FT Hon BSc,D65,Biochemistry,D65-C700,C700
University of Dundee,5SW Hon BSc,D65,Biol Chemistry & Drug Discovery (yr in industry),D65-F154,F154
University of Dundee,4FT Hon BSc,D65,Biological Chemistry and Drug Discovery,D65-F151,F151
University of Dundee,4FT Hon BSc,D65,Biological Sciences,D65-C100,C100
University of Dundee,4FT Hon BSc,D65,Biomedical Sciences,D65-B900,B900
University of Dundee,4FT Hon BSc,D65,Business Computing,D65-G4N1,G4N1
University of Dundee,3FT Ord BSc,D65,Business Computing,D65-GNK2,GNK2
University of Dundee,4FT Hon BSc,D65,Business Economics with Marketing,D65-L1N5,L1N5
University of Dundee,4FT Hon MA,D65,Business Economics with Marketing,D65-LN15,LN15
University of Dundee,4FT Hon MA,D65,Business Economics with Marketing & Mathematics,D65-LNG0,LNG0
University of Dundee,4FT Hon MA,D65,Business Economics with Marketing and Geography,D65-LLN0,LLN0
University of Dundee,4FT Hon MA,D65,Business Economics with Marketing and History,D65-LNV0,LNV0
University of Dundee,4FT Hon MA,D65,Business Economics with Marketing and Politics,D65-L0N0,L0N0
University of Dundee,4FT Hon MA,D65,Business Economics with Marketing and Psychology,D65-LNC0,LNC0
University of Dundee,4FT Hon MA,D65,Business Economics with Marketing with French,D65-LRN0,LRN0
University of Dundee,4FT Hon MA,D65,Business Economics with Marketing with German,D65-RLN0,RLN0
University of Dundee,4FT Hon MA,D65,Business Economics with Marketing with Spanish,D65-RNL0,RNL0
University of Dundee,4FT Hon MA,D65,Business Economics with Mktg & European Studies,D65-LNR0,LNR0
University of Dundee,4FT Hon BSc,D65,Business Management,D65-N200,N200
University of Dundee,4FT Hon BSc,D65,Business Management (Accounting and Finance),D65-NN24,NN24
University of Dundee,3FT Ord BSc,D65,Child Nursing,D65-B730,B730
University of Dundee,2FT Deg BSc,D65,Child Nursing (Conversion Course),D65-B731,B731
University of Dundee,4FT Hon BEng,D65,Civil Engineering,D65-H200,H200
University of Dundee,4FT Hon BEng,D65,Civil Engineering and Management,D65-HN22,HN22
University of Dundee,5FT Hon MEng,D65,Civil Engineering Design and Management,D65-H201,H201
University of Dundee,4FT Hon BA,D65,Community Learning and Development,D65-X390,X390
University of Dundee,4FT Hon BSc,D65,Computing and Cognitive Science,D65-GC48,GC48
University of Dundee,4FT Hon BSc,D65,Computing Science,D65-G400,G400
University of Dundee,3FT Ord BSc,D65,Computing Science,D65-G401,G401
University of Dundee,5FT Hon BDS,D65,Dentistry,D65-A200,A200
University of Dundee,6FT Hon BDS,D65,Dentistry (Pre-dental year),D65-A204,A204
University of Dundee,4FT Hon BSc,D65,Digital Interaction Design,D65-WG24,WG24
University of Dundee,4FT Hon MA,D65,Economics,D65-L100,L100
University of Dundee,4FT Hon BSc,D65,Economics,D65-L101,L101
University of Dundee,4FT Hon MA,D65,Economics and European Studies,D65-LR18,LR18
University of Dundee,4FT Hon MA,D65,Economics and History,D65-LV11,LV11
University of Dundee,4FT Hon MA,D65,Economics and International Relations,D65-LLD2,LLD2
University of Dundee,4FT Hon MA,D65,Economics and Politics,D65-LL12,LL12
University of Dundee,4FT Hon MA,D65,Economics with French,D65-L1R1,L1R1
University of Dundee,4FT Hon MA,D65,Economics with German,D65-L1R2,L1R2
University of Dundee,4FT Hon MA,D65,Economics with Spanish,D65-L1R4,L1R4
University of Dundee,4FT Hon BEng,D65,Electronic and Electrical Engineering,D65-H600,H600
